,operator,operatorLabel,C1,C2,C3,C4,C5,C6,C7,H1,H2,H3,H4,H5,H6,H7,H8,einspeisetarif
140,CHE-106.385.472,Société Electrique de la Vallée de Joux S.A.,40.3359375,38.30305666666667,35.19830666666667,34.040672,30.324696,30.822258666666663,30.231062832,49.448928571428574,44.37502857142857,38.70612698412698,40.449015873015874,36.958152380952384,33.221445714285714,36.11786813186813,38.53014761904762,17.54
141,CHE-102.056.905,Société Electrique Intercommunale de la Côte SA,35.07,35.07,32.08733333333333,30.7074,2.92,25.542,24.10370933333333,33.193214285714284,32.843714285714285,29.855396825396827,32.7031746031746,30.13647619047619,27.324942857142855,30.754395604395604,32.70502380952381,13.65
142,CHE-108.954.748,SWG,34.87942708333333,33.746027777777776,35.21358333333333,34.394025,32.179825,31.64995,30.382918346666667,40.49333333333333,37.828,34.73111111111111,35.78111111111111,33.833666666666666,31.7521,33.43711538461538,34.76836111111111,15.2
143,CHE-114.866.242,Stadtwerk Winterthur,36.65,35.47663333333333,35.048,33.8743,31.6026,31.00748888888889,29.868387884444445,40.80014880952381,38.01028571428572,34.672380952380955,35.91730158730159,33.768095238095235,31.48042857142857,33.432967032967035,34.851126984126985,14.84
144,CHE-102.722.524,Arbon Energie AG,29.37,27.569,25.75363888888889,24.543216666666662,21.57345,21.07227222222222,20.01279454,37.14982142857143,32.85257142857143,28.224761904761905,29.57809523809524,26.74342857142857,23.73102857142857,26.06043956043956,27.92533333333333,11.5
145,CHE-114.834.012,Stadtwerke Gossau,37.5965625,36.77296666666667,36.21533333333333,35.4308,34.1658,31.0289,32.8202008,40.48720238095238,38.56485714285714,36.42492063492063,37.13666666666666,35.78742857142857,34.36122857142857,35.54137362637363,36.3901507936508,18
146,CHE-105.942.401,Steiner Energie AG,31.201958333333337,31.107277777777774,28.699,27.6655,25.858166666666666,,,31.335,30.8694,29.436222222222224,30.781666666666663,29.5604,26.42122,28.681653846153846,30.782577777777774,22.36
147,CHE-109.339.741,StWZ Energie AG,39.21046875,38.09495,35.2768,34.930366666666664,31.60330666666667,31.494044444444445,30.716661994666666,42.543206845238096,39.98085714285714,36.46936507936508,38.13396031746032,35.73394761904762,33.176184285714285,35.60470879120879,37.17455952380952,17.65
148,CHE-109.698.660,SWL Energie AG,37.8790625,36.77086666666667,37.48,36.664,33.588,32.836,32.05624,43.69166666666667,40.984,38.72444444444445,38.85333333333333,37.674,36.4322,37.03038461538461,37.786722222222224,19.8
149,CHE-280.633.868,tba energie ag,38.92734375,37.78925,32.174,30.7672,29.49173333333333,29.17155555555556,27.74286601333333,40.709375,38.19,34.483333333333334,36.45,33.825,31.0425,33.84519230769231,35.49041666666667,17.5
150,CHE-113.560.243,Technische Betriebe Goldach,35.40961458333334,34.10306111111111,31.757444444444445,30.47767083333333,25.30002083333333,25.001472222222223,24.119718291111116,39.07895833333333,36.4056,32.394222222222226,34.57066666666667,31.6944,28.67432,31.762115384615385,33.55406111111111,15
151,CHE-205.935.844,TB Gränichen Energie AG,37.000390625,35.91800833333333,32.272,31.9625,,,9.762479422222222,40.14346726190476,37.657714285714285,34.623174603174604,35.85,33.85135714285714,31.736407142857143,33.634766483516486,34.89025992063492,16.2
152,CHE-109.412.510,Technische Betriebe Weinfelden AG,38.46,36.9116,35.400666666666666,33.184533333333334,30.189533333333333,29.837888888888887,8.997270453333334,41.65714285714286,38.19171428571428,32.617619047619044,35.792476190476194,31.77662857142857,27.48798857142857,31.88657142857143,34.52428571428572,15
153,CHE-108.953.789,Technische Betriebe Wil,34.13109375,33.126983333333335,29.076666666666668,28.389,12.142,11.754,11.17976,37.54270833333333,35.206,32.55888888888889,33.47666666666667,31.786,30.0108,31.511346153846155,32.570194444444446,13
154,CHE-484.802.622,Technische Betriebe Würenlos,29.05,27.73,28.6,28.16,25.81,25.47,25.01,36.25,33.01,30.45,30.45,29.17,27.826,28.357692307692307,29.17,11.9
155,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,41.16,39.434,38.252,36.3697,31.9499,31.003677777777774,29.158661648888888,46.21964285714286,42.157714285714285,36.754285714285714,39.163809523809526,35.53257142857143,31.65977142857143,35.21934065934066,37.6287619047619,18
156,CHE-110.362.333,VED Visp Energie Dienste AG,26.249375,25.7225,26.684,26.32245,24.87645,24.53918333333333,23.52776324,30.9978125,28.943,26.434555555555555,27.325333333333333,25.685866666666666,25.34808,26.30215384615385,26.5327,11.19
157,CHE-113.989.623,Viteos SA,43.42,38.06375916666666,34.65756944444445,32.909040833333336,29.528666666666663,29.4591925,27.332846818777774,44.70166294642857,42.71688571428572,36.139428571428574,40.81127619047619,35.541644285714284,29.82136828571429,35.88634835164835,39.74758035714286,22.2
158,CHE-108.953.447,Wasser- & Elektrizitätswerk Steinhausen,39.453293083333335,38.36854011111111,33.688537777777775,32.31182666666667,,,,42.542232142857145,39.94309714285714,34.21754285714286,37.99227619047619,33.71378285714286,29.056734857142857,33.92564395604396,37.14157333333333,28
159,CHE-116.363.153,Technische Betriebe Glarus,33.05,32.488166666666665,29.55,28.903,24.4543,23.94963333333333,23.163613986666668,35.7516369047619,34.387142857142855,33.12619047619047,33.32698412698413,32.61904761904762,31.87071428571429,32.33571428571429,32.79373015873016,12
160,CHE-109.070.378,WWZ Netze AG,35.462875,34.6825,31.6456,31.24368,28.78608,27.946566666666666,27.071400538666666,38.86678571428571,36.97348571428572,34.36971428571429,35.50371428571429,33.782914285714284,31.923874285714287,30.282582417582415,34.8064,17.9
161,CHE-114.830.072,Elektrizitätswerk Randa AG,16.917,16.366466666666668,20.966666666666665,20.35215,,,,19.9121875,18.5578,17.45388888888889,17.489333333333335,16.923733333333335,16.341,16.6,16.956033333333334,6.81
162,CHE-109.405.438,Sinergy Infrastructure SA,30.9,30.24,32.37133333333333,31.1924,,,,34.5,32.88,30.06888888888889,31.6,29.61466666666667,27.0844,29.61692307692308,30.96,15.5
163,CHE-114.961.656,GEBNET AG,47.788253125,46.357315,44.40240555555555,43.004378333333335,,,,53.7625,50.67016,46.20786666666667,48.17886666666666,45.19874,41.217456,44.52895384615385,46.953295,21.3
164,CHE-102.266.897,Elektra-Genossenschaft Homburg,34.29375,32.764,29.61,28.983,10.627333333333333,10.358888888888888,9.654976133333331,40.45089285714285,36.83571428571429,32.79761904761905,34.12047619047619,31.57228571428572,28.896685714285717,31.09087912087912,32.73428571428571,18
165,CHE-999.999.833,Società Elettrica Sopracenerina SA (Mesolcina),40.2394375,38.74281666666667,40.62733333333333,39.0058,34.3978,33.41064444444444,32.183555928888886,49.425,46.05,39.35022222222222,41.07844444444444,38.187466666666666,35.08124,37.716307692307694,39.746233333333336,20
166,CHE-113.695.647,Elektra Gretzenbach AG,28.149871875,27.203991666666667,26.018366666666665,25.03205,23.5546,23.44953333333333,22.63968552,31.78291875,29.4943,26.65403333333333,27.795866666666665,25.96107142857143,24.076435,24.868296153846156,26.943075,14.09
167,CHE-182.207.803,OIKEN SA,33.34,32.15,31.607166666666668,30.9289,28.2569,27.572433333333333,26.4146196,39.85,36.92,34.60666666666667,34.60666666666667,33.45,32.24,32.713076923076926,33.45,18.2
168,CHE-114.765.517,"Politische Gemeinde Benken SG, Elektrizitätsversorgung",33.6290625,32.29776666666667,30.090916666666665,28.95745,26.33405,25.457753333333333,24.291569946666662,37.26577380952381,34.22257142857143,30.412539682539684,32.02333333333333,29.474,26.7972,29.0571978021978,30.85034126984127,15
169,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",28.15,27.05,26.73,26.674,,,,34.15,31.45,29.316666666666663,29.316666666666663,28.25,27.13,27.57307692307692,28.25,18.7
170,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",34.57692708333333,33.88527777777778,35.54915555555556,34.348013333333334,13.261866666666666,12.8288,12.070567677777778,36.93723958333333,35.447,33.181666666666665,34.37638888888889,32.782833333333336,31.07985,32.75884615384616,33.82219444444444,20.35
171,CHE-112.496.826,Elektrizitätswerk Oberglatt,32.975,31.67213333333333,29.83,29.114,,,,38.9202380952381,35.768857142857144,32.69380952380953,33.336349206349205,31.55095238095238,29.660285714285717,30.9489010989011,32.10993650793651,14
172,CHE-100.664.442,EGW Weiach Elektrizitätsgenossenschaft,27.81,26.38,29.85633333333333,,,,,35.61,32.1,29.326666666666668,29.326666666666668,27.94,26.484,27.06,27.94,15.52
173,CHE-108.955.593,Gemeindewerke Rüti (ZH),46.8725,34.932,31.320533333333337,30.12282666666667,28.44849333333333,28.053275555555555,26.94845223333333,40.85089285714286,37.66771428571428,33.97095271428572,35.293809857142854,32.93342857142857,30.425028571428573,32.54318665934066,34.07828571428571,16.55
174,CHE-112.558.580,"Einwohnergemeinde, Rüti bei Büren, Stromversorgung",46.520380208333336,45.115769444444446,44.83525,44.099325,,,,51.1,50.0148,46.43044444444445,47.43544444444444,45.26136666666667,43.32741,45.42348076923077,46.15600277777778,23.1
175,CHE-432.239.470,Energie Grüningen AG,35.475,34.78778333333333,33.938,32.9123,,,,38.38876488095238,36.73542857142857,35.00857142857143,35.470396825396826,34.42880952380953,33.32364285714286,34.25714285714286,34.830579365079366,17.2
176,CHE-112.847.618,"Gemeinde Herrliberg, Elektrizitätsversorgung",30.95,29.52,29.704,29.1912,,,,38.75,35.24,32.46666666666667,32.46666666666667,31.08,29.624,30.2,31.08,17
177,CHE-116.176.409,"Gemeinde Männedorf, Energieversorung",34.75,33.382666666666665,32.942,32.1362,,,,40.756547619047616,37.45857142857143,34.121428571428574,34.92460317460318,32.94619047619047,30.848857142857145,32.254395604395604,33.64492063492064,17.5
178,CHE-108.953.335,"Energie und Wasser, Gemeindewerke Stäfa",31.375,30.44,29.85,29.082,28.482,27.954,,36.475,34.18,32.36666666666667,32.36666666666667,31.46,30.508,30.884615384615383,,19.5
179,CHE-114.765.919,"Gemeinde Fehraltorf, Elektrizität",34.95,33.879533333333335,30.004,29.0844,24.7712,24.52675555555556,23.742015857777776,38.32113095238096,35.79257142857143,32.55142857142857,33.916825396825395,31.75009523809524,29.47502857142857,29.498351648351647,32.95736507936508,17.65
180,CHE-116.292.323,Gemeindewerke Pfäffikon ZH,30.5796875,29.44163333333333,30.552666666666667,29.4618,24.184266666666662,23.80284444444445,22.95952708,34.34516369047619,31.707714285714285,28.304285714285715,29.78147619047619,27.50802857142857,22.78740857142857,27.30218681318681,28.78645238095238,14.06
181,CHE-112.544.112,"Politische Gemeinde Fällanden, Wasser, Abwasser, Strom",26.675,25.899083333333333,26.65,25.96475,25.10475,24.797083333333333,24.32603496666667,30.725818452380956,28.82857142857143,27.23809523809524,27.338492063492065,26.50452380952381,25.62635714285714,26.05824175824176,26.59186507936508,14.5
182,CHE-113.515.509,"Werke Wangen-Brüttisellen, Elektrizitätswerk",32.7975,31.485758333333333,30.63,29.63585,29.8923,29.40381111111111,28.41038191555556,38.518965773809526,35.35671428571428,32.13595238095238,32.9290873015873,31.01273809523809,28.980821428571428,30.452032967032967,31.70273412698413,16
183,CHE-103.310.288,Elektrizitätsgenossenschaft Rümikon EGR,32.475,31.670683333333333,,,,28.713744444444444,,35.80974702380952,33.87771428571428,31.82095238095238,32.40325396825397,31.15023809523809,29.820071428571428,30.83626373626373,31.65681746031746,8.22
184,CHE-108.954.978,Elektrizitätswerk der Stadt Zürich,26.6208125,26.45465,26.4075,24.78335,,22.204933333333333,20.37781027333333,25.036428571428573,24.65662857142857,21.40923809523809,24.503904761904764,21.71468571428571,18.659405714285715,22.386175824175822,24.505914285714287,7.91
185,CHE-108.964.103,"Gemeinde Bargen BE, Elektrizitätsversorgung",35.15,34.05,35.95,35.51,26.75,26.55,,41.15,38.45,36.31666666666667,36.31666666666667,35.25,34.13,34.573076923076925,35.25,13
186,CHE-112.563.351,"Einwohnergemeinde Seedorf, Elektrizitätsversorgung",43.8,43.15,41.25,40.87,,,,48.8,46.55,44.77222222222223,44.77222222222223,43.88333333333333,42.95,44.08846153846154,43.88333333333333,22
187,CHE-114.764.877,"Einwohnergemeinde Aarwangen, Elektrizitätsversorgung",33.59252083333333,32.396544444444444,31.081055555555555,30.68058333333333,28.794016666666668,10.0876,,36.475,36.3644,33.06911111111111,34.20911111111111,32.12826666666667,29.3206,31.12730769230769,33.143077777777776,19.3
188,CHE-108.953.370,IB Langenthal AG,35.92149479166667,34.42456388888889,34.138527777777774,33.12594166666667,26.755116666666662,26.5703,25.860170417777777,43.42916666666667,39.8432,36.25955555555556,37.05455555555555,35.27943333333333,14.65424,33.72505769230769,35.66833055555556,15.2
189,CHE-112.543.147,"Gemeindebetriebe Lotzwil, Elektrizitätsversorgung",36.996625,35.684466666666665,33.88038888888889,32.44468333333333,28.5388,,,42.4,39.1292,34.42733333333333,36.94733333333333,33.6388,29.06592,33.080615384615385,35.88206666666667,18
190,CHE-112.570.983,"Einwohnergemeinde Madiswil, Elektrizitätsversorgung",33.7854375,32.65343333333333,13.878722222222224,12.855183333333333,,,,37.385,35.5064,31.308,33.648,30.6596,26.49885,29.43009615384615,32.74263333333333,16.2
191,CHE-112.550.466,"Einwohnergemeinde Melchnau, Elektrizitätsversorgung",35.244427083333335,34.05602777777778,33.34186111111111,15.518733333333332,13.194366666666667,,,36.65,38.058,34.85444444444445,35.904444444444444,32.303666666666665,29.21666,31.512038461538463,34.83836111111111,15.19
192,CHE-112.558.025,"Einwohnergemeinde Roggwil, Elektrizitätswerk",32.643401041666664,31.15404722222222,32.60988888888889,31.75403333333333,26.34120833333333,25.74758,24.84128948888889,36.3,36.6068,33.11488888888889,33.81988888888889,32.30513333333333,28.87154,30.77142307692308,32.433613888888885,15.3
193,CHE-374.453.181,Genossenschaft Elektra Roggwil-Freidorf,27.15,26.27,24.214,23.7892,19.0892,18.6964,18.12888,31.95,29.79,28.08333333333333,28.08333333333333,27.23,26.334,26.68846153846154,27.23,15.3
194,CHE-108.962.096,"Einwohnergemeinde Ursenbach, Elektrizitätsversorgung",36.27419270833333,34.88473611111111,34.570861111111114,34.10384166666667,26.9453,26.7442,,43.17083333333333,39.852,36.45111111111111,37.27611111111111,35.50096666666666,31.93029,33.97055769230769,35.99656944444445,15
195,CHE-109.954.395,Energie Wasser Bern,30.4,30.4,30.261333333333333,29.3296,,24.624333333333333,23.51106172,30.4,30.4,30.4,30.4,30.4,30.4,30.4,30.4,13.6
196,CHE-108.960.105,"Elektra Berneck, Stromversorgung",34.41315625,33.23107,36.52511833333333,35.483144,32.569499,31.896379222222222,30.87720345955556,38.40776785714286,35.65822857142857,32.534571428571425,33.62466666666667,31.635114285714284,29.531534285714287,31.30707142857143,32.55823095238095,14.59
197,CHE-112.788.105,Energie Service Biel/Bienne (ESB),35.69328125,34.71223333333333,32.09,31.313,26.773,26.450333333333333,25.736253066666663,40.15,37.648,35.24888888888889,35.82888888888889,34.406333333333336,32.8969,33.97519230769231,34.913583333333335,14.37
198,CHE-112.557.267,"Einwohnergemeinde Arch, Elektrizitätsversorgung",39.13122916666666,37.71412222222222,34.81388888888889,34.073233333333334,,,,44.15,41.6216,36.76755555555555,39.227555555555554,35.86573333333333,32.55753,35.35525,38.05558888888889,19.1
199,CHE-112.795.157,"Einwohnergemeinde Büetigen, Elektroversorgung",36.15,35.27,35.014,,,,,40.95,38.79,37.083333333333336,37.083333333333336,36.23,35.334,35.68846153846154,36.23,25
200,CHE-106.265.046,"Einwohnergemeinde Diessbach bei Büren, Elektrizitätsversorgung",47.66759375,46.21878333333333,41.91347222222223,41.23985833333333,,,,52.35,50.9188,46.79933333333334,48.32933333333333,45.6882,42.83294,45.29719230769231,47.05018333333334,22.5
201,CHE-100.628.535,"Einwohnergemeinde Oberdiessbach, Elektrizitätsversorgung",33.365541666666665,32.30482222222222,31.575388888888888,30.76238333333333,,,,37.45,35.9464,33.17022222222222,34.010222222222225,32.302933333333335,28.68344,30.63738461538461,33.05068888888889,19
202,CHE-115.249.709,"Einwohnergemeinde Lengnau, Finanzverwaltung, Elektrizität-, Wasser-, Abwasser-, Abfallentsorgung",31.775,30.95,31.05,28.98735,12.05,11.75,11.306,36.275,34.25,32.65,32.65,31.85,31.01,31.34230769230769,31.85,16
203,CHE-112.793.891,"Gemeinde Oberwil bei Büren, Energieversorgung",43.08475,42.03413333333334,38.16238888888889,37.747283333333336,,,,44.775,45.7212,43.06733333333333,43.787333333333336,42.1868,40.48104,41.74661538461538,42.827733333333335,21.1
204,CHE-103.404.707,Elektrizitäts-Genossenschaft (EGO) Oberwil i.S.,39.61363541666667,38.65533888888889,13.410333333333334,13.0383,,,,41.95,41.8228,39.16822222222222,40.09822222222222,38.41753333333333,36.62026,36.35769230769231,39.24540555555556,18.2
205,CHE-112.570.316,"Gemeinde Oberwil-Lieli, Elektrizitätsversorgung",28.7284375,27.5815,29.183333333333337,28.64666666666667,26.058666666666667,25.844444444444445,25.438888066666667,34.43772321428571,31.65742857142857,29.16523809523809,29.49595238095238,28.12185714285714,26.671557142857143,27.52675824175824,28.40807142857143,15
206,CHE-114.916.644,"Einwohnergemeinde Pieterlen, Stromverkauf",39.3,38.53,37.95,37.57,13.706,13.402,13.0212,43.5,41.61,40.11666666666667,40.11666666666667,39.37,37.186,38.05,39.37,20
207,CHE-102.302.961,Elektra Schwanden i.E. Genossenschaft,,55.43654444444444,54.083888888888886,,,,,64.0,59.8444,,57.47577777777778,52.90546666666667,,,,12.53
208,CHE-107.154.521,Genossenschaft Elektra Koppigen-Willadingen,33.858979166666664,30.55,26.2,25.74,,,,40.1125,35.9404,32.300222222222224,34.04022222222222,26.57593333333333,24.98468,25.837692307692308,33.10785555555555,16.5
209,CHE-105.935.186,Société des Forces Électriques de La Goule SA,29.83,28.004,28.716555555555555,27.116633333333333,23.448375,24.2115,22.881541546666668,39.79,35.308,31.51488888888889,31.766666666666666,29.822033333333337,27.27961,26.890461538461537,29.996,4.46
210,CHE-114.925.241,Commune de Saint-Imier,33.73931666666667,31.863208888888888,30.25715,29.249355,,26.92187,25.90676222933333,41.08,37.814,33.39026666666667,34.87826666666667,32.01376,28.987128,30.627553846153845,33.18131555555556,13
211,CHE-116.263.020,"Commune de Tramelan, électricité",32.466625,31.154466666666668,28.015744444444444,27.384676666666667,,25.11237,24.45979408711111,36.84,34.5992,29.89733333333333,32.41733333333333,28.88324,25.149972,27.52286923076923,31.352066666666666,13
212,CHE-112.571.600,"Einwohnergemeinde Ins, Elektrizitätsversorgung",34.1,33.22,34.16,33.688,33.736,33.312,32.7536,38.9,36.74,35.03333333333333,35.03333333333333,34.18,32.438,33.396153846153844,34.18,17
213,CHE-112.577.258,"Einwohnergemeinde Siselen, Elektrizitätsversorgung",35.65,38.55,16.15,15.63,,,,41.65,38.95,36.81666666666667,36.81666666666667,35.75,34.63,35.073076923076925,35.75,13
214,CHE-145.457.218,Energie Münchenbuchsee AG,37.099265625,35.786975,35.4335,34.42095,34.42095,34.0673,32.99217184,43.2525,40.1664,36.58133333333333,37.79633333333334,35.5421,33.13263,35.08275,36.623675,8.6
215,CHE-108.094.726,Licht- und Wasserwerk Adelboden AG,34.16,32.45,31.974666666666668,14.118,,,,44.1475,39.682,36.09066666666666,36.15911111111111,34.31613333333333,32.69912,32.86584615384616,34.3964,13.5
216,CHE-112.692.830,EDSH Energiedienst Steg-Hohtenn AG,42.272,40.9408,39.17666666666667,37.402,,,,47.3,44.6,38.976,42.26133333333333,38.2336,33.87008,38.26953846153846,41.1968,15
217,CHE-114.830.988,"Einwohnergemeinde Brienz, Elektrizitätsversorgung",31.97521875,30.776716666666665,28.39,28.206,,,,36.4,34.7332,31.407333333333337,32.577333333333335,30.4698,28.70892,29.871,31.511316666666666,12.9
218,CHE-108.961.004,"Gemeinde Brienzwiler, Elekrizität",34.55,33.45,38.23,37.394,,,,40.55,37.85,35.71666666666667,35.71666666666667,34.65,32.95,33.78076923076923,34.65,15
219,CHE-101.404.866,Jungfraubahn AG,39.19252083333333,37.77654444444445,40.44716666666667,39.50985,32.319833333333335,32.045,31.37024142222222,46.55,43.85,38.90244444444444,40.04244444444444,37.748266666666666,35.29948,37.20361538461538,38.76307777777778,21
220,CHE-108.954.754,Industrielle Betriebe Interlaken (IBI) AG,45.01796875,43.61656666666666,39.74253333333333,35.8277,38.00382,37.828002222222224,36.19885342044444,48.799166666666665,45.56657142857143,41.01253968253968,43.15761904761905,40.05585714285714,36.74075714285714,35.95655494505495,41.93187698412699,4.33
221,CHE-105.935.594,EWL Genossenschaft,30.16935416666667,29.453788888888887,27.476222222222223,27.01193333333333,25.874866666666662,26.0684,,33.526666666666664,31.8436,29.890888888888888,30.55088888888889,,,,29.91125555555556,4.33
222,CHE-112.577.057,"Einwohnergemeinde Wilderswil, Elektrizitätsversorgung",31.3,30.53,33.47,32.806,,,,35.5,33.61,32.11666666666667,32.11666666666667,31.37,30.586,30.896153846153847,31.37,15
223,CHE-107.208.097,ELEKTRA ENERGIE Genossenschaft,39.70989583333333,38.89775,16.79,16.242,,,,48.0,44.13,39.29444444444445,40.79444444444445,37.806666666666665,34.617,39.05153846153846,39.14194444444445,16
224,CHE-101.730.797,Elektra Genossenschaft Arni-Islisberg,35.0390625,33.9241,35.243916666666664,34.73195,,,,40.79263392857143,38.07685714285714,35.75380952380952,35.952238095238094,34.71391428571429,33.409174285714286,34.09420879120879,34.885642857142855,20
225,CHE-269.783.672,Arni Energie AG,38.06979166666667,36.49722222222222,33.01569444444444,31.987791666666663,,,,42.95,40.64,35.022222222222226,38.02222222222223,34.07333333333333,29.24703,33.745826923076926,36.74388888888889,20
226,CHE-112.614.511,"Einwohnergemeinde Biglen, Stromversorgung",28.39061458333333,27.48039444444445,25.76983333333333,24.84205,14.002,13.467333333333332,12.756666666666666,31.6375,30.2408,27.422666666666668,28.652666666666665,26.7762,22.29782,24.27426923076923,27.87112777777778,19
227,CHE-136.210.765,Energie Grosshöchstetten AG,43.35,42.25,41.66,40.882,,,,49.35,46.65,44.516666666666666,44.516666666666666,43.45,40.23,41.50769230769231,43.45,19
228,CHE-109.834.319,InfraWerkeMünsingen (IWM),34.91521875,33.980716666666666,33.76222222222222,32.39975,,,,40.15,38.098,34.06733333333333,35.23733333333333,33.3858,31.40074,33.14603846153846,34.42731666666667,16.5
229,CHE-108.962.676,Municipalité de La Neuveville,33.18870729166667,27.998953333333333,24.8645,23.81247,,21.127043333333333,,37.36,35.41008,32.04848888888889,34.39148888888889,30.17375333333333,25.663126,23.28563846153846,32.259457222222224,13
230,CHE-115.257.904,"Commune de Nods, Electricité",34.803340625,33.05800166666667,28.313894444444443,,,,,37.31,35.15,32.8208,35.2598,30.36634,25.202902,27.838811538461535,33.76782166666667,13
231,CHE-112.563.598,"Einwohnergemeinde Aegerten, Elektroversorgung",45.65,44.55,45.59,44.942,13.01,12.47,11.7572,51.65,48.95,46.81666666666667,46.81666666666667,45.75,44.63,45.073076923076925,45.75,22
232,CHE-112.558.249,"Einwohnergemeinde Bellmund, Elektrizitätsversorgung",38.15,37.05,36.74611111111111,35.37916666666667,,,,44.15,41.45,39.31666666666667,39.31666666666667,38.25,36.092,36.96153846153846,38.25,19
233,CHE-114.765.836,"Einwohnergemeinde Brügg, Elektrizitätsversorgung",37.80395833333333,37.85,35.35,34.93,11.262,10.894,10.34936,41.95,40.166,37.84777777777778,38.44777777777778,37.06066666666667,33.50844,34.36853846153846,37.59477777777778,17.5
234,CHE-113.518.198,"Einwohnergemeinde Nidau, Elektrizitätsversorgung",34.725,34.01,34.06,33.58,33.916,14.092,,38.625,36.87,35.483333333333334,35.483333333333334,34.79,34.062,34.35,34.79,17
235,CHE-113.524.661,"Einwohnergemeinde Port, Elektrizitätversorgung",32.35,31.25,31.31,30.67,,,,38.35,35.65,33.516666666666666,33.516666666666666,32.45,30.292,31.161538461538463,32.45,15
236,CHE-112.588.687,"Einwohnergemeinde Safnern, Elektroversorgung",28.275,27.89,11.55,11.25,,,,30.375,29.43,28.683333333333337,28.683333333333337,28.31,27.918,28.07307692307692,28.31,17
237,CHE-102.281.394,"Elektrizitätsgenossenschaft Zwischenflüh u. Umgebung, Diemtigtal",34.748385416666665,35.1193,0.0,0.0,0.0,0.0,0.0,41.94166666666667,38.274,33.818888888888885,35.46888888888889,31.602933333333333,27.50588,30.012846153846155,34.08313888888889,15.73
238,CHE-102.287.103,"Elektrizitätsgenossenschaft Schwenden, Diemtigtal",30.405864583333333,26.85292777777778,0.0,0.0,0.0,0.0,0.0,36.818333333333335,33.7996,30.93311111111111,31.44311111111111,27.89666666666667,24.154,26.077692307692303,30.27006111111111,9.56
239,CHE-100.303.375,Alpen Energie Dorfgemeinde Meiringen,29.875,28.316666666666663,29.916,29.2108,,,,38.375,34.55,31.52777777777778,31.52777777777778,30.016666666666666,27.494,29.103846153846156,30.016666666666666,4.33
240,CHE-140.621.060,Elektrizitätsversorgung Ried-St. Stephan AG,32.15,31.85,18.39,17.702,16.47,,,38.15,35.45,33.31666666666667,33.31666666666667,32.25,31.13,31.18846153846154,32.25,17.03
241,CHE-102.450.283,Elektra Seeberg-Grasswil-Riedtwil Genossenschaft,38.196333333333335,36.79551111111111,37.266888888888886,,,,,45.04333333333334,41.7116,38.17311111111111,39.13311111111111,36.99906666666666,33.63056,35.67415384615385,37.85364444444444,19.5
242,CHE-104.111.314,Elektrizitätswerk-Genossenschaft Riedbach,26.8661875,21.859016666666665,20.471,19.4962,,,,27.9,26.01,22.52488888888889,24.78911111111111,22.410266666666665,19.84808,22.142615384615382,23.830133333333333,10
243,CHE-414.229.031,Energie Versorgung Riggisberg (EVR) AG,39.5,38.4,36.45,35.24,,,,45.5,42.8,40.66666666666666,40.66666666666666,39.6,38.48,38.92307692307692,39.6,12.25
244,CHE-100.271.628,Elektra Emmenmatt Genossenschaft,27.475,26.43,20.93,20.414,,,,33.175,30.61,28.58333333333333,28.58333333333333,27.57,26.506,27.803846153846155,27.57,13.76
245,CHE-173.103.122,Energieversorgung Blumenstein AG (EVB),38.442375,36.87206666666667,37.29711111111112,36.19186666666667,,,,46.71,42.8956,39.542,39.902,38.0884,36.04692,36.73946153846154,38.40886666666667,19
246,CHE-101.949.410,"Genossenschaft ""Elektra"" Buchen-Teuffenthal (EBT)",41.62140625,40.51775,,,,,,46.525,43.966,40.67,42.02,39.859,37.5427,39.566730769230766,41.06075,22.8
247,CHE-112.843.365,"Gemeinde Eriswil, Elektrizitätsversorgung",38.05,37.17,37.69,,,,,42.85,40.69,38.98333333333333,38.98333333333333,38.13,37.234,37.58846153846154,38.13,20
248,CHE-114.764.110,"Einwohnergemeinde Niederbipp, Elektrizitätsversorgung",28.48284375,27.09465,26.029555555555557,25.37773333333333,23.87601666666667,23.6209,,31.25,32.0676,28.682,29.492,27.4914,23.8037,25.527115384615385,28.21245,13.5
249,CHE-102.421.057,Elektra Hergiswil-Dorf Genossenschaft,36.14113566666666,36.05169122222223,32.032802333333336,,,,,35.97363566666667,35.82560614285714,34.46724677777778,35.74280233333333,34.58556423809524,33.314269,32.32254592307692,,12.25
250,CHE-100.380.594,Elektra Opfersei Genossenschaft,34.944583333333334,33.00611111111111,28.031333333333333,,,,,,,34.602222222222224,36.196666666666665,33.15,29.881,30.89923076923077,,24.25
251,CHE-105.925.851,EWS AG,35.716125,34.79183333333334,32.934666666666665,31.538466666666668,,,28.47343880888889,39.6271875,37.4816,33.64533333333333,35.845666666666666,33.1026,30.12578,32.27542307692308,35.10053333333333,6.1
252,CHE-105.979.887,ebs Energie AG,28.818125,28.389388888888888,26.192444444444444,25.55813333333333,,,24.04544365111111,32.604375,30.6896,27.042666666666666,29.23,26.5268,26.30612,28.172,28.582933333333333,10.26
253,CHE-102.425.799,Elektra Luthern Genossenschaft,33.813099333333334,32.47887611111111,31.476004222222222,30.49813033333333,,,,39.91459733333333,37.002408,31.892418555555555,34.343069,31.128096,27.651808,30.86299769230769,33.20653211111111,12
